,p1,p2,p3,p4,p5,p6,y,pred_probability_01,pred_probability_02,pred_probability_03,pred_probability_04,pred_probability_05,pred_probability_06,pred_probability_07,pred_probability_08,pred_class_01,pred_class_02,pred_class_03,pred_class_04,pred_class_05,pred_class_06,pred_class_07,pred_class_08
1175,10.406455170404115,-2.9208988804174068,-0.5552261683176519,1.945849046424983,0.08827623137047776,-0.008407164714957194,1,0.9976016738232026,0.999959239226773,0.9999991009512379,0.8168047354614968,0.9985689815510735,0.9970243201942639,0.9999087343836,0.999999322753497,1,1,1,1,1,1,1,1
1176,0.29823991624221846,5.4995858313025945,1.2912957570239845,1.929065758246961,-0.16374074127335372,0.05754910850964041,0,0.006914194911527383,0.002415533322646737,0.0010572815531923068,0.3691206472490473,7.477501897264348e-06,9.018094139313733e-06,0.004569710137377804,0.0011697153877849324,0,0,0,0,0,0,0,0
1177,12.09849766004615,-1.0826118131082927,-0.7335463242969985,0.8505342871270278,-0.6757435814861521,0.7460702260774466,1,0.9863399231579053,0.9971807241171324,0.9986375588184986,0.7296261380687366,0.9999929836432077,0.9999933410770884,0.9859324286159663,0.9947003167529163,1,1,1,1,1,1,1,1
1178,-6.709536360902544,-1.124760864780031,-1.3618782028763885,-1.1780744713517932,0.3588415114721322,-0.506822446341259,0,0.2920101415720276,0.18590716611101465,0.11118087227517323,0.3968923062374448,0.13957278909557255,0.0360290697513289,0.14833868338163894,0.07406850798585055,0,0,0,0,0,0,0,0
1179,10.389956888198089,5.968986371543917,3.9875716074014607,-1.336360180589094,-0.7359620478684649,0.6173232338149595,0,0.021530939430228904,8.461720984629037e-07,2.900283326272729e-13,0.36656638682773446,7.3500966967095434e-06,1.8877107207927854e-06,1.079503538852761e-09,5.915662980572563e-08,0,0,0,0,0,0,0,0
1180,0.07288707249332593,2.8214744549252346,0.8623704579517417,-2.125877164373011,-0.5023093336390821,1.2183803984389825,0,0.06924393911124171,0.0030360541082383083,1.1524112318372702e-05,0.04191735293715286,0.004377059699382938,0.0014648331555680257,0.01046666903009731,0.00017670467287187732,0,0,0,0,0,0,0,0
1181,-0.285812524513228,4.827457422944449,-2.1259161967191966,-2.8952942004612217,-0.6627998163287634,0.175744936723544,0,0.0006130340677102349,1.9522611492401352e-05,0.00014469251824393545,0.0861886616217326,1.9947624360569965e-08,1.1472289070697206e-09,1.9880627458689064e-05,4.267415687100922e-06,0,0,0,0,0,0,0,0
1182,-2.593250923412438,0.27966021978747657,0.45425706300476965,1.1217966595924294,0.8052377979266494,0.30442425495876363,1,0.5869909902435897,0.22031121252067168,0.23068823031509128,0.22942042084503353,0.38601088348059504,0.3192594135503744,0.48174737381043126,0.2675334749695218,1,0,0,0,0,0,0,0
1183,15.102281343319776,-3.0997116010834525,-1.5366741558796573,0.8111673453708583,-0.010085609337423383,2.3881436721425517,1,0.9997307329050529,0.9991170595528809,0.9768470518830398,0.9997440716006583,0.9999999995497815,0.9999999986543844,0.9996152859215415,0.9995431842862519,1,1,1,1,1,1,1,1
1184,3.3558159076484033,-4.707636421483619,-0.24891510028374902,1.8127215141483455,-0.5694604786024801,0.2840202330274189,1,0.9994409162079282,0.9999029462180439,0.9999731926466605,0.6840635719863036,0.9999845603112304,0.9999805350586872,0.9992354736572188,0.9997627382192759,1,1,1,1,1,1,1,1
1185,-7.253199001530137,0.4202987242894251,-2.8642813185055056,-1.5542598473143694,-0.8101803878098047,-0.5684889172259621,0,0.030176495934032828,0.0040317207678858494,0.00439153059191238,0.3995431084991168,0.0391145279120937,0.02190627842020995,0.011222229084464727,0.004801664597480384,0,0,0,0,0,0,0,0
1186,9.353866365260217,7.624765334273433,-5.582411123962536,-2.047353076479055,-0.6640312047469844,-1.491182123307727,0,8.734466239641787e-06,5.3945923124264676e-09,0.014292042592071634,0.0019761596309316514,4.557169441934477e-23,2.9223576456408213e-35,0.000747846962764871,2.542699431538692e-08,0,0,0,0,0,0,0,0
1187,15.797472664514718,-3.9362537256399417,0.8078719608152318,-2.222817254302782,1.4168808247064815,-0.7784859214418722,1,0.9975220983254504,0.9999999999742855,1.0,0.9967645948711401,0.9782785323850416,0.777734292824826,0.9999999999990783,1.0,1,1,1,1,1,1,1,1
1188,-7.457210635980452,-2.778759263468618,-1.6094296750077872,-1.0979142746171449,0.20666923757503994,-1.597116559110865,0,0.5039540229944184,0.47600261193237664,0.3995766558237101,0.5254940006670594,0.33646291939397094,0.09007252618810599,0.4828871147901056,0.2589145381042802,1,0,0,1,0,0,0,0
1189,-10.289318798319572,-2.2554634414188905,-2.7324347251056906,-0.5513717280836297,-0.4951847406767238,0.6025593659613593,1,0.6798224053510931,0.36589699226517297,0.5609398389808323,0.6093376411755174,0.7819917859758646,0.6738249382984587,0.6291906048076595,0.5348302979608573,1,0,1,1,1,1,1,1
1190,1.9804219570824866,3.93656357900618,1.1952257372413737,-2.7105120240845335,-0.455554554302366,0.35901748393182936,0,0.010667459394420205,9.657365075191183e-05,2.0974689961653836e-06,0.16617022312452256,5.336835793628952e-05,1.0506884258362192e-05,6.583490030363331e-05,1.833704146508702e-05,0,0,0,0,0,0,0,0
1191,-2.5770928178361876,3.1692360426135906,-1.1493196093983602,0.9802011758957164,-0.9825568397884206,-1.7060742407134069,0,0.004827337307515424,5.581256111455219e-06,1.5999704023776338e-09,0.3560284371864555,0.0027276116157999935,0.0018060830086396435,0.0005174491991627471,2.0459864048372e-08,0,0,0,0,0,0,0,0
1192,9.490634928074442,-4.09264970972799,-0.30913499372264186,0.3281568603135999,2.7270504752294573,-1.160636547270395,1,0.9955016578563715,0.9999999778693469,0.9999999999999993,0.9812217255949329,0.9175794696386622,0.8333165816329254,0.999999999694906,1.0,1,1,1,1,1,1,1,1
1193,15.249259629375311,-1.3665926742743264,-0.2485979414553468,0.11577269790863157,-0.41791124304868604,0.5130107862542297,1,0.9913768019112833,0.9995393304130864,0.9998538655669893,0.9014925310291672,0.9999999688737423,0.9999999562972149,0.9988928154886709,0.9996829394295932,1,1,1,1,1,1,1,1
