,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,corrosion
0,-1.3367272514402677,-1.3492782138122843,-1.7393437304565447,-0.6811688011428138,-1.9937697528834095,-2.3599789502983026,0.06170176334716,-0.13401388167505668,-0.5684450816634337,-0.9614136800313936,-0.5627453845975818,-0.23443109659360545,-0.6026265057894007,-2.1205172760218693,-2.9735900315417716,-1.2596166284858425,-2.389242921349485,-1.498947916594296,1.5094222590936799,-1.8151530786385912,1.6178661862699755,-1.7034037840515164,1.557861970814716,-1.9897295190205464,1.645550554787166,-1.9071681407702055,1.4855327023118614,-1.8522389190781605,1.6093698287883638,-1.694625383999232,1.539890563324431,-1.9171656289769137,1.6343330587294245,-1.8970462127768968,-2.7728794093153253,1.8621585279865744,0.6346169350549056,-1.7269426533906127,-2.4973052490394343,1.4831820350837863,-1.5885908851869261,1.187595895573388,-1.8508797530958223,1.9317356051213603,-0.06765181767794541,-3.2512884277996457,2.9321334189645745,0.8211080877382346,-2.9281508071430107,-2.9046453537205217,2.8349089804360372,-1.5981362679357047,1.8879879837704099,-1.8274338938500183,2.904553189536425,0.016043616853878607,-2.763593289472824,1.9218392669966131,0.758090961147792,-1.788895292128658,-2.5538872323694597,1.4827840961049787,-1.5892809421336271,1.2039703933572719,-1.8497252327748757,1.9931123230039915,-0.04343665363369562,-2.912116024168022,2.515364899848455,0.902557673663148,-2.0036985394940476,-2.5332177259471744,2.4795305630173567,-1.5942851518527474,1.7303104736479782,-1.793514635936727,2.5330833952404705,-0.2374533189968721,yes
1,0.2990383807152833,0.8235253117648593,0.9500078953479594,-0.30473127388838844,0.2396290557039026,0.36663687632466374,2.218355496304311,-3.2277386438318976,-3.354085223442755,1.6997273452802142,1.453335742023806,1.6170823439510031,-0.847107397673903,-0.16147407853568238,0.07656983970130062,-0.10236689349244424,0.31223719590075216,0.28580477118674624,0.5880119979102888,-0.02738030926153228,0.2976098954411926,-0.4836133543143541,0.7091646043301691,-0.30326723273149236,0.31184579892263486,-0.49410248600746176,0.8362912895177037,-0.47900508810116466,0.3241256562395754,-0.7310755844973055,0.6568511427223646,-0.17698818932617286,0.3053874374323571,-0.44789983644761605,-0.018038941107452366,0.26745412373712424,0.9380394520739324,-0.3921808722423986,-0.06828770554703902,-0.7457254603425925,0.7071922997845964,-0.7776000216807176,0.6513809711493174,-0.406865602977289,0.9551854830804529,-0.30098703026477974,0.3402834458251673,0.7581694034712508,-0.36611107364413364,-0.3527598080449236,0.30568218705120714,0.7057136322051377,-0.17335722593988281,0.6427067743652827,0.3526435667013041,1.152400474044039,-0.5627790854166375,0.884052644787642,0.48032064515947415,-0.9329920509136951,-0.7462821382266284,-0.7385783246196312,0.7010174241044557,-0.8229110685534652,0.5821648945759039,-0.10244708762942481,1.3698657019888127,-0.19157846089922076,0.24122642949782833,0.8446070358048967,-0.49346167366008464,-0.24775315017899704,0.2025729804410249,0.7072622540629869,-0.24467365628010806,0.6572800073901139,0.2476491811809342,1.1024845267493761,no
2,1.112126793524928,1.7003256592299263,1.2463892527357956,-0.7838722960107394,-0.49884897978122045,-0.4597207877489745,-0.6701371121786224,-0.809410147311994,-0.9287916365995071,0.5775997564316971,0.10659994917814587,0.3016189520072333,-0.6307814943689276,-0.16383424479097844,-0.16162713769662135,-0.48266548090491806,-0.28720035444972736,-0.5003362936691891,-0.13215840770352366,0.09164873585909039,0.4861990221261668,0.11994795200417156,-0.07422213869724724,0.09307397390671804,0.4744807043599132,0.1794688383581745,-0.06231035379944431,0.06808665769820256,0.49778845238112646,0.063790028151315,-0.12064282517461836,0.05452827575812276,0.4784266628882511,0.20373289664436312,0.6119419523111751,-0.42346971172283643,0.7845287029445226,0.5295823535948774,0.6114734222089916,-1.1488376080854577,1.1157188106020417,-1.1232999543060314,1.1210981537119131,-1.0242272179251803,0.8152161314467925,0.5009303607611337,-0.46639088546486235,0.5231692370956601,0.48588581941221654,0.46911047871739775,-0.4891902538220383,1.1168180607248248,-0.6699368073394679,1.114225609935183,-0.4691257659061917,1.0261499661560844,0.48507482515170214,-0.36148987900493196,0.6796795057914986,0.34805799119069597,0.5146073681354414,-1.1482215355455876,1.1152093131953864,-1.1308864829553436,1.1121644167860103,-1.0115485065211853,0.8379123573227073,0.5781436167224517,-0.6073315728092664,0.6515550627689728,0.5420166031345188,0.6047563112669095,-0.6206496185375497,1.1181274020009357,-0.749134491649658,1.1240522286755696,-0.6047533382678127,0.7707042558741236,no
3,-1.4366121244383194,-1.233420235892918,-1.1233289806875701,-0.5990891142540528,-1.5407348354898671,-1.8219027452710623,0.27615539200378625,0.04465212784244412,-0.2163676228031824,-0.9687388764671709,-0.544574659925163,-0.23009479523098153,-0.5210532561880642,-1.4785062079951752,-1.9279615003982213,-1.0289665629874551,-1.705544635819265,-1.371465581752793,1.3346774594030204,-1.6318295630323114,1.3452052186191288,-1.4450909237008824,1.2645567074138675,-1.5404680684044623,1.3275040509052316,-1.3621173427951738,1.198685796962232,-1.392489984100436,1.3290620325010314,-1.2933764703140271,1.2705913630698251,-1.5578536309286046,1.3410102509425654,-1.372789692478833,-2.0586011533946156,1.5080347845265971,0.7245360526364916,-1.5538109064153038,-1.867183241620909,1.337654983458871,-1.4315337275639,1.1349200558065407,-1.6146918024324204,1.6606077028576343,-0.19870262857538262,-1.2681526406188415,1.27724172832336,1.047395801580596,-1.306886793346725,-1.285453828370258,1.2771677670827302,-1.4278530655003274,1.1712226782950632,-1.4893685723108523,1.2853653245708796,-0.48835741403435073,-1.1351155513293902,1.1315813869714824,1.0877591179865604,-1.2658839847596444,-1.2026608616786907,1.3338932873922025,-1.4280345269768513,1.2492098462505437,-1.4953075174875654,1.4914119528552225,-0.47908815542482014,-1.4130160957561209,1.5506658010369516,1.0219177684893967,-1.4656457361148683,-1.535011726038977,1.514145085243437,-1.4307856403901893,1.2639945106262982,-1.5032901545129274,1.5349254149125127,-0.31469193734323286,yes
4,1.4902636455135445,0.5151697434520786,0.6789923868018618,-1.0188327758858304,0.5315009768738961,0.6484768359199604,-1.8492264965241845,0.8995358261576609,0.9140426799241343,1.4650397216436635,1.1117011649318709,1.1739504625094626,-1.149326124527524,0.3951598053090797,0.5298075668925198,-0.6890462060907855,0.6889001856973896,0.7957341105527583,0.4802818170173876,0.3121883463132423,-0.24204511197804976,-0.19016139354715458,0.5518778509040906,0.11837955712885123,-0.2260278029673,-0.14610603971302955,0.5768579035259199,-0.07728101161063873,-0.20707782026201513,-0.3270683830664422,0.5471596844870057,0.14877150442531736,-0.21924243051101272,-0.15197241167895512,0.1666842836483954,0.43599062106366243,-0.13543038345866495,-0.23754448386747115,-0.022471494382861456,-0.8386685433712122,0.8069340819457412,-0.8702323470578219,0.7867913028927743,-0.31713073260055796,1.0792668606504792,-0.16047457628992595,0.39110689694053025,-0.19785880031918562,-0.27992061874754315,-0.3810159852912019,0.33243304319904826,0.8004761665598322,-0.16480665080679427,0.7629540449677582,0.3808971827044951,1.3161088967438137,-0.27491655552215044,0.8334708107390627,-0.42939722593187596,-0.7231582093227504,-0.5488921874663054,-0.8410471998068949,0.8100845777684621,-0.9243457185843531,0.748534024439579,-0.12856803842324363,1.3347783506110382,-0.25717242056774037,0.38360829991480583,-0.15402038351757857,-0.5863862539744029,-0.385603194353262,0.33482844503557735,0.7980102932256165,-0.17655439438364143,0.7534577017456275,0.3854820083110012,1.2196955977454629,no
5,-1.8314190194660354,-1.5118363105849137,-2.3344002742451893,-1.2139228509323405,-2.265301811523958,-2.0700852889714048,0.6765869969174029,0.12139035960382717,0.150959686284245,0.07121057826803089,-0.32923994462705986,-0.23422452176486397,-1.2015665811056593,-2.6447038853894527,-2.416465435829317,-1.5273180554147416,-2.389242921349485,-1.4564538049804616,1.8238224061700612,-1.6280407232170626,1.9841692576602363,-1.8886401180019048,1.8542622251486787,-1.7219052281757203,2.0095129885583507,-2.1447949549783005,1.7975226836126048,-1.6723506109886872,1.975415032531697,-1.8778236852520793,1.8340829662739455,-1.7272570565916991,1.987512671026182,-2.1308785715228664,-2.1568112140092235,1.8114938205951276,1.4715443689437864,-1.620322179860597,-2.1680743311734187,2.5155714689669777,-2.649424235845126,2.3402219863074674,-2.747008793865337,2.6528951902969387,-1.2324064130004695,-2.0752497883836005,2.2920827749708423,1.5862161158424826,-2.141517276182061,-2.253814847679873,2.494207841730764,-2.6573249066869242,3.6413540979395855,-2.7238689326304035,2.2550322198512815,-1.2756364664969506,-2.1377530178392004,1.7429271608365593,1.516762709019558,-1.6669083461341103,-2.1634175534731797,2.5258166466097767,-2.6578090504996106,2.3562763768418193,-2.7687948445351154,2.649547172166005,-1.2407733173903386,-2.2428742185653325,2.1889228211305447,1.6505833139973223,-1.824222814121569,-2.182521852256289,2.4389420173079484,-2.6535994136591605,3.584963766909398,-2.734070112115831,2.1835590183290567,-1.4032425906106096,yes
6,-1.1841834077403144,-1.2260383223970055,-1.4681866490763853,0.09895238744120133,-0.7646846697054595,-0.8297806751626584,0.15188927905941094,-0.258765909481184,-0.16339623720074567,-0.7564508097537871,-0.25156410260211803,-0.8946874674584608,0.3222554875196512,-0.43624772133581285,-0.5809992952783203,-0.16537657712331702,-0.743258002225308,-1.116500912069787,0.3410189522986325,-0.6611587587782076,0.634838938332564,-0.396260766163953,0.2509300928133338,-0.6049729952287728,0.6403309909732952,-0.18726838994389686,0.15107508574459202,-0.34478484375488894,0.6172037726974807,-0.20438739406135775,0.1755116833164144,-0.3558975154894991,0.6150781163837548,-0.10450433245728889,-0.14345739651323947,0.4122673735256033,0.5442554506065791,-0.5358077818287786,-0.2214726114989694,1.1864166139844607,-1.2325555272469486,1.2306148692814969,-1.175773851332846,1.0430398784045731,-0.9065656069534138,0.10539582443344724,-0.0706950192635271,0.5315758430433536,0.059264197062083086,0.06478305898984603,-0.02402939781672768,-1.2304684338567349,0.5560720624475606,-1.1747690696302255,-0.06479582926731935,-1.0766112084035193,0.3680882756273833,-0.10109840216594676,0.7586327164707481,0.13514032441107482,0.3404825719788553,1.1943572038413461,-1.2403963483938476,1.297895505231001,-1.1405048291433275,0.8043816723261084,-1.2536504666500539,0.14417161271469153,-0.20903048272750827,0.5868841351809643,-0.06553934258170944,0.19593732314151993,-0.14734138636702543,-1.2333014235892386,0.5138718358189552,-1.180178109224607,-0.19594471265158644,-1.2488529377548594,yes
7,-0.37443253532726933,-0.11867641807608331,0.3998036091682954,1.7613681978841145,1.6826652186740743,1.5519656789931422,-0.26509097770544554,0.041789223120713787,0.00752992132742976,-1.4080276331678547,-1.3232244186394164,-1.3063607240456678,1.7049977365006468,1.366390105052343,1.3230578900138952,1.6472778681848301,1.4677692780004523,2.113051570581623,-1.421562708212526,1.3378346824882488,-1.829433446199216,1.3274897337921059,-1.29443145638507,1.081669408527598,-1.7984846487231703,1.124833894711277,-1.166614567278109,0.8845868316687936,-1.8246325808662187,1.1799543875644012,-1.3213992478625813,1.147333242201422,-1.8123816207587342,1.131188779361995,1.0381658881581504,-1.482102052363027,-1.3996514684668304,1.5393095589042207,1.1511160612552938,0.03347910134073834,0.1984124739397485,0.18934568154813827,0.30722585598475566,-0.8024529033250354,-0.8218392950284826,0.9022228344852109,-0.9465241455358377,-1.540403226081667,0.9565661740588914,0.9526018117086805,-0.9423552719285079,0.2118746243420048,-0.7255469687472639,0.2793709028333178,-0.9525547847476991,-0.5522278880109699,0.6635079035059015,-0.5918260654877744,-1.7521728349518977,0.6647970510628541,0.6988160714733724,0.005074675175395538,0.2274580414120164,0.0799806376047967,0.30209495935745595,-0.2115476233705319,-0.36197530416577745,0.9543031456804109,-1.0052605100455534,-1.5238463569559109,1.231591095672383,1.0119242696366817,-0.999045570438114,0.21460502291220396,-0.7513122783591454,0.28536212166670094,-1.011867245066532,-0.6975687865544359,no
8,0.5109457074834993,0.02763897300773754,-0.19547017243531964,0.036650901549905336,0.37385942024332763,0.27187119103026747,0.433505955509777,0.3429750480595564,0.36131404469638445,-0.13177612190790405,0.10995427398255059,0.17482284859132205,0.27474933144591374,0.62976734262322,0.5468470637619691,0.18128947967245082,0.5133039955400357,0.26455771537982903,-1.3314612006680442,1.3118931812181667,-0.4363298826934143,1.1869537184796457,-1.2530413504995455,1.063381300852066,-0.47016496065195196,1.0281670076008491,-1.119956557244779,0.7440763431180811,-0.3998810587974183,0.9720677220786819,-1.2447683182658258,1.0044400391324368,-0.4508256836294357,1.00812901331245,1.0564295586460262,-1.7112793866895366,-0.2486358888008393,1.6026905069943034,1.1905025239415146,-0.390868893267863,0.3606561732480345,-0.261641028398219,0.468359949881107,-1.1305906162322203,-0.9603338037127108,1.0414403735461928,-1.1049975176956657,-0.4566896692982869,1.1214010243361476,1.114586010503753,-1.1059035978194618,0.36692076433548404,-0.933566016780519,0.441733001347248,-1.1145203091742206,-0.8324935906454449,0.9020901095508921,-1.2576629461223363,-0.3583013334117463,1.205337729767748,1.0103028489569585,-0.391219597039735,0.3606583560909009,-0.28952902486096616,0.4461292267081302,-0.9185449689342967,-0.5591773042953939,0.9922436206937255,-1.0589653564080506,-0.4772353853556466,1.3155600500190598,1.0661545111544142,-1.0589246231799718,0.3662166229239469,-0.9028754463397131,0.43462370881945606,-1.066091927129175,-0.6701919202226381,yes
9,-0.6915283045773747,-0.6114799838746475,-0.3685836451054289,0.9520850917742869,0.40331498039001684,-0.08987941369817828,-0.4981564551423787,-0.45161894556721077,-0.4710495353205421,-1.3654953289018057,-1.006029183582182,-0.7713232453080243,0.8185903370451793,0.636281375080924,0.19144713842779978,0.4236793315400296,0.011435795483281788,-0.7553009633521951,-0.3099001070115276,-0.6172795756678299,-0.5810481754400673,0.1419827157397832,-0.25335537366599764,-0.8472808491706012,-0.5421005702058631,0.20669181755930421,-0.2974878152474363,-0.9366210636658038,-0.5932429860415349,0.16573008640838943,-0.3240911897410061,-0.6860572284663122,-0.5616468240538242,0.2901997356408648,0.2703614527126151,0.14680469816256053,-1.0319075092960488,-0.06370059868362178,0.16499129478877508,0.355080373350332,-0.3185903501374326,0.4237577226860791,-0.27827362776158304,0.345745255104586,-0.19678849015542518,0.04078799922092922,-0.12248240906652241,-0.9503253543005011,0.028110868298876837,0.10557951306082534,-0.11808473819750347,-0.3106791719208794,-0.1663018695975459,-0.29953041320357277,-0.10562986885592077,-0.277899993417212,-0.1190757709723961,0.24639388804902082,-1.1801953897565134,-0.4675785984551293,-0.12306017671406234,0.36573523184007195,-0.31901786235219237,0.3771020939973045,-0.3243530197081622,0.34287046162198037,-0.0693817548928198,0.11897337285335596,-0.09806851277284782,-1.0279227055175544,-0.12919986217163865,0.08867526277183037,-0.10208774459685176,-0.32227242934769923,-0.14747771842169086,-0.31325576508733405,-0.08872659131881039,-0.1341427057047669,yes
